    39   0.136244E+04   0.142435E+01   0.168409E-02   0.142435E+01   0.697523E-02   0.244178E-05   0.168409E-02   0.244178E-05   0.244599E-07
    40   0.137737E+04   0.145501E+01   0.165162E-02   0.145501E+01   0.750186E-02   0.244219E-05   0.165162E-02   0.244219E-05   0.242181E-07
    41   0.139265E+04   0.148282E+01   0.162005E-02   0.148282E+01   0.804112E-02   0.244026E-05   0.162005E-02   0.244026E-05   0.239732E-07
    42   0.140830E+04   0.150891E+01   0.158933E-02   0.150891E+01   0.860120E-02   0.243507E-05   0.158933E-02   0.243507E-05   0.237257E-07
    43   0.142433E+04   0.153448E+01   0.155943E-02   0.153448E+01   0.919389E-02   0.242570E-05   0.155943E-02   0.242570E-05   0.234762E-07
    44   0.144080E+04   0.155913E+01   0.153030E-02   0.155913E+01   0.982886E-02   0.241124E-05   0.153030E-02   0.241124E-05   0.232253E-07
    45   0.145778E+04   0.158215E+01   0.150190E-02   0.158215E+01   0.105129E-01   0.239076E-05   0.150190E-02   0.239076E-05   0.229734E-07
    46   0.147524E+04   0.160334E+01   0.147419E-02   0.160334E+01   0.112487E-01   0.236336E-05   0.147419E-02   0.236336E-05   0.227210E-07
    47   0.149311E+04   0.162261E+01   0.144714E-02   0.162261E+01   0.120336E-01   0.232812E-05   0.144714E-02   0.232812E-05   0.224688E-07
    48   0.151128E+04   0.163991E+01   0.142069E-02   0.163991E+01   0.128568E-01   0.228411E-05   0.142069E-02   0.228411E-05   0.222173E-07
    49   0.152968E+04   0.165518E+01   0.139482E-02   0.165518E+01   0.137083E-01   0.223075E-05   0.139482E-02   0.223075E-05   0.219669E-07
    50   0.154831E+04   0.166825E+01   0.136951E-02   0.166825E+01   0.145945E-01   0.216866E-05   0.136951E-02   0.216866E-05   0.217177E-07
    51   0.156722E+04   0.167912E+01   0.134475E-02   0.167912E+01   0.155244E-01   0.209880E-05   0.134475E-02   0.209880E-05   0.214699E-07
    52   0.158634E+04   0.168857E+01   0.132053E-02   0.168857E+01   0.165051E-01   0.202214E-05   0.132053E-02   0.202214E-05   0.212233E-07
    53   0.160565E+04   0.169735E+01   0.129685E-02   0.169735E+01   0.175402E-01   0.193963E-05   0.129685E-02   0.193963E-05   0.209782E-07
    54   0.162515E+04   0.170538E+01   0.127369E-02   0.170538E+01   0.186340E-01   0.185222E-05   0.127369E-02   0.185222E-05   0.207345E-07
    55   0.164485E+04   0.171217E+01   0.125105E-02   0.171217E+01   0.197922E-01   0.176087E-05   0.125105E-02   0.176087E-05   0.204924E-07
    56   0.166489E+04   0.171664E+01   0.122892E-02   0.171664E+01   0.210148E-01   0.166655E-05   0.122892E-02   0.166655E-05   0.202518E-07
    57   0.168537E+04   0.171770E+01   0.120729E-02   0.171770E+01   0.223046E-01   0.157020E-05   0.120729E-02   0.157020E-05   0.200128E-07
    58   0.170625E+04   0.171497E+01   0.118614E-02   0.171497E+01   0.236672E-01   0.147278E-05   0.118614E-02   0.147278E-05   0.197754E-07
    59   0.172744E+04   0.170836E+01   0.116549E-02   0.170836E+01   0.251093E-01   0.137525E-05   0.116549E-02   0.137525E-05   0.195398E-07
    60   0.174890E+04   0.169817E+01   0.114530E-02   0.169817E+01   0.266300E-01   0.127856E-05   0.114530E-02   0.127856E-05   0.193059E-07
    61   0.177065E+04   0.168478E+01   0.112558E-02   0.168478E+01   0.282282E-01   0.118368E-05   0.112558E-02   0.118368E-05   0.190738E-07
    62   0.179265E+04   0.166845E+01   0.110632E-02   0.166845E+01   0.299032E-01   0.109155E-05   0.110632E-02   0.109155E-05   0.188436E-07
    63   0.181489E+04   0.164940E+01   0.108751E-02   0.164940E+01   0.316548E-01   0.100314E-05   0.108751E-02   0.100314E-05   0.186153E-07
    64   0.183734E+04   0.162784E+01   0.106914E-02   0.162784E+01   0.334820E-01   0.919397E-06   0.106914E-02   0.919397E-06   0.183890E-07
    65   0.185999E+04   0.160394E+01   0.105120E-02   0.160394E+01   0.353863E-01   0.841284E-06   0.105120E-02   0.841284E-06   0.181647E-07
    66   0.188286E+04   0.157763E+01   0.103368E-02   0.157763E+01   0.373629E-01   0.769755E-06   0.103368E-02   0.769755E-06   0.179425E-07
    67   0.190598E+04   0.154879E+01   0.101657E-02   0.154879E+01   0.394102E-01   0.705768E-06   0.101657E-02   0.705768E-06   0.177224E-07
    68   0.192940E+04   0.151731E+01   0.999873E-03   0.151731E+01   0.415244E-01   0.650277E-06   0.999873E-03   0.650277E-06   0.175044E-07
    69   0.195313E+04   0.148304E+01   0.983571E-03   0.148304E+01   0.437037E-01   0.604241E-06   0.983571E-03   0.604241E-06   0.172887E-07
    70   0.197723E+04   0.144562E+01   0.967657E-03   0.144562E+01   0.459474E-01   0.568615E-06   0.967657E-03   0.568615E-06   0.170753E-07
    71   0.200172E+04   0.140463E+01   0.952123E-03   0.140463E+01   0.482582E-01   0.544051E-06   0.952123E-03   0.544051E-06   0.168641E-07
    72   0.202662E+04   0.135940E+01   0.936960E-03   0.135940E+01   0.506439E-01   0.529976E-06   0.936960E-03   0.529976E-06   0.166553E-07
    73   0.205194E+04   0.130945E+01   0.922157E-03   0.130945E+01   0.531124E-01   0.525512E-06   0.922157E-03   0.525512E-06   0.164488E-07
    74   0.207758E+04   0.125535E+01   0.907704E-03   0.125535E+01   0.556656E-01   0.529782E-06   0.907704E-03   0.529782E-06   0.162446E-07
    75   0.210345E+04   0.119801E+01   0.893593E-03   0.119801E+01   0.583047E-01   0.541907E-06   0.893593E-03   0.541907E-06   0.160427E-07
    76   0.212940E+04   0.113819E+01   0.879813E-03   0.113819E+01   0.610285E-01   0.561009E-06   0.879813E-03   0.561009E-06   0.158430E-07
    77   0.215537E+04   0.107648E+01   0.866355E-03   0.107648E+01   0.638390E-01   0.586211E-06   0.866355E-03   0.586211E-06   0.156456E-07
    78   0.218142E+04   0.101220E+01   0.853209E-03   0.101220E+01   0.667367E-01   0.616635E-06   0.853209E-03   0.616635E-06   0.154504E-07
    79   0.220767E+04   0.944398E+00   0.840365E-03   0.944398E+00   0.697226E-01   0.651402E-06   0.840365E-03   0.651402E-06   0.152575E-07
    80   0.223422E+04   0.871949E+00   0.827813E-03   0.871949E+00   0.727978E-01   0.689635E-06   0.827813E-03   0.689635E-06   0.150668E-07
    81   0.226117E+04   0.794114E+00   0.815545E-03   0.794114E+00   0.759637E-01   0.730455E-06   0.815545E-03   0.730455E-06   0.148783E-07
    82   0.228851E+04   0.710894E+00   0.803549E-03   0.710894E+00   0.792228E-01   0.772986E-06   0.803549E-03   0.772986E-06   0.146920E-07
    83   0.231620E+04   0.622287E+00   0.791817E-03   0.622287E+00   0.825762E-01   0.816348E-06   0.791817E-03   0.816348E-06   0.145079E-07
    84   0.234420E+04   0.528591E+00   0.780338E-03   0.528591E+00   0.860259E-01   0.859664E-06   0.780338E-03   0.859664E-06   0.143260E-07
    85   0.237250E+04   0.429733E+00   0.769104E-03   0.429733E+00   0.895731E-01   0.902057E-06   0.769104E-03   0.902057E-06   0.141463E-07
    86   0.240106E+04   0.326009E+00   0.758104E-03   0.326009E+00   0.932210E-01   0.942647E-06   0.758104E-03   0.942647E-06   0.139687E-07
    87   0.242984E+04   0.217493E+00   0.747328E-03   0.217493E+00   0.969702E-01   0.980557E-06   0.747328E-03   0.980557E-06   0.137932E-07
    88   0.245882E+04   0.104260E+00   0.736767E-03   0.104260E+00   0.100822E+00   0.101491E-05   0.736767E-03   0.101491E-05   0.136199E-07
    89   0.248800E+04  -0.136895E-01   0.726412E-03  -0.136895E-01   0.104777E+00   0.104483E-05   0.726412E-03   0.104483E-05   0.134487E-07
